keratin,p(keratin)
35.38596040080151,3.886865697446291e-05
43.054416590074794,7.773731394892582e-05
50.72287277934808,0.00015547462789785164
58.391328968621366,0.0003109492557957033
66.05978515789465,0.00042755522671909205
73.72824134716794,0.0007385044825147953
81.39669753644122,0.0011660597092338872
89.06515372571451,0.0011660597092338872
96.7336099149878,0.0013021000086445077
104.40206610426108,0.0017490895638508312
112.07052229353437,0.0014575746365423593
119.73897848280765,0.0024098567324167004
127.40743467208094,0.00307062390098257
135.07589086135422,0.0038091283834973655
142.7443470506275,0.004217249281729225
150.4128032399008,0.004761410479371707
158.08125942917408,0.004450461223576003
165.74971561844737,0.004314420924165383
173.41817180772065,0.005694258246758816
181.08662799699394,0.004955753764244021
188.75508418626723,0.00546104630491204
196.4235403755405,0.005771995560707743
204.0919965648138,0.006238419444401297
211.76045275408708,0.006627106014145927
219.42890894336037,0.0060635104880162145
227.09736513263366,0.0064716313862480754
234.76582132190694,0.0061995507874268345
242.43427751118023,0.006102379144990677
250.1027337004535,0.006938055269941629
257.77118988972677,0.006588237357171464
265.4396460790001,0.006160682130452372
273.10810226827334,0.005791429889194974
280.7765584575467,0.003789694055010134
288.4450146468199,0.0022932507614933117
296.11347083609326,0.001535311950491285
303.7819270253665,0.0009911507528488042
311.4503832146398,0.0007773731394892582
319.11883940391306,0.00019434328487231455
326.7872955931864,7.773731394892582e-05
334.45575178245963,3.886865697446291e-05
