time,mean_z,std_z
0.0,0.1388585625695386,0.00016900943353513566
0.1033333333333999,0.1419301199380785,0.00013235628578054097
0.2066666666668161,0.14637444160757726,0.00015438043673642916
0.3100000000002323,0.15251258396279574,0.00022807441095676548
0.4133333333336485,0.16065281835436424,0.0003364230067205597
0.5166666666670647,0.1709524085413951,0.0004749439111856807
0.6200000000003885,0.18354177231528299,0.0006463617033859627
0.723333333333552,0.19856399453691376,0.0008558194623136666
0.8266666666667155,0.21611518942971847,0.0011056952221383145
0.9299999999998791,0.2362794290852636,0.0013984376931451077
1.0333333333330428,0.2591336226862977,0.0017361761522480797
1.1366666666662062,0.2847475213431196,0.0021204702702673013
1.2399999999993698,0.313180068742691,0.0025529886371592207
1.3433333333325335,0.34448166403980085,0.0030346001139203243
1.446666666665697,0.378692952489345,0.0035656671181436175
1.5499999999988605,0.41584450345211216,0.0041461761124726385
1.6533333333320241,0.4559587234327508,0.004775188926231683
1.7566666666651878,0.49904881139687834,0.005451267181746552
1.8599999999983512,0.5451140484106053,0.006174431651768581
1.9633333333315148,0.5941532790794525,0.006933752947205223
2.0666666666646782,0.6461505619443767,0.0077323973781058064
2.169999999997842,0.7010833660868835,0.008572281338504347
2.2733333333310055,0.7589248931723561,0.009450921172891293
2.376666666664169,0.8196422534639358,0.010366615798750613
2.479999999997333,0.8831719844328011,0.011274984510040833
2.583333333330496,0.9495106879429461,0.012241519066124524
2.6866666666636596,1.0186024650238918,0.01324791222765487
2.7899999999968235,1.090397013984531,0.01429125719835643
2.893333333329987,1.1648418769298174,0.01536966518712046
2.9966666666631503,1.241882401349946,0.01648133071984109
3.099999999996314,1.3214621200583883,0.017624369970204747
3.2033333333294776,1.4035231923913367,0.018796814219232086
3.306666666662641,1.488006831667992,0.01999663394813437
3.409999999995805,1.5748537028965732,0.02122176922078966
3.5133333333289682,1.6640042862099698,0.022470160703249926
3.6166666666621317,1.7553992042407227,0.023739779307673934
3.7199999999952955,1.8489795128589863,0.025028653334192442
3.823333333328459,1.9446869556192785,0.026334892327166105
3.9266666666616223,2.04246418302715,0.0276567070816096
4.029999999995123,2.1422549383258724,0.02899242543600916
4.133333333329297,2.244004211907661,0.030340503701692445
4.236666666663472,2.347658366694993,0.0316995338046332
4.339999999997645,2.453165236953625,0.03306824643106775
4.44333333333182,2.560474203031093,0.03444551064561787
4.546666666665994,2.6695362444954283,0.035830330567808544
4.650000000000167,2.780303974099229,0.03722183974133386
4.753333333334342,2.892731654922773,0.038619293815676616
4.856666666668516,3.0067752029577766,0.04002206209771256
4.96000000000269,3.122392177278609,0.04142961844215631
5.063333333336864,3.2395417598093323,0.04284153185327458
5.166666666671039,3.3581847265348714,0.04425745708016808
5.270000000005212,3.478283411828287,0.04567712541196487
5.373333333339387,3.599801667380954,0.047100335819592755
5.476666666673561,3.7227048170365897,0.04852694654607083
5.580000000007734,3.8469596086504674,0.0499568672143003
5.683333333341909,3.9725341639273086,0.05139005149683728
5.786666666676083,4.099397927038465,0.05282649037331365
5.890000000010257,4.227521612682888,0.054266205986150874
5.993333333344431,4.3568771541369635,0.05570924609280229
6.096666666678606,4.487437651735226,0.05715567910244223
6.200000000012779,4.619177322135616,0.05860558967646534
6.303333333346954,4.752071448648218,0.06005907486527073
6.406666666681128,4.886096332843338,0.06151624074856775
6.510000000015301,5.021229247602002,0.06297719954269658
6.613333333349476,5.157448391728104,0.06444206713614198
6.71666666668365,5.2947328462047745,0.06591096101338527
6.820000000017824,5.433062532147466,0.06738399852729506
6.923333333351998,5.57241817048134,0.06886129548124502
7.026666666686173,5.712781243350112,0.0703429649838371
7.130000000020346,5.854133957246889,0.07182911654137053
7.233333333354521,5.996459207844117,0.07331985535577341
7.336666666688695,6.139740546489004,0.07481528179855099
7.440000000022868,6.283962148322477,0.07631549103416217
7.543333333357043,6.429108781973216,0.07782057276908816
7.646666666691217,6.57516578077366,0.07933061110561442
7.750000000025391,6.722119015441476,0.08084568448188274
7.853333333359565,6.869954868167903,0.08236586568217233
7.95666666669374,7.018660208053174,0.08389122190350852
8.060000000027914,7.1682223678288635,0.08542181486664957
8.163333333362088,7.318629121807277,0.08695770096122371
8.266666666696262,7.469868664998832,0.08849893141635608
8.370000000030435,7.621929593339523,0.09004555248947034
8.473333333364609,7.774800884972024,0.09159760566720118
8.576666666698785,7.928471882525716,0.09315512787343874
8.680000000032958,8.082932276342751,0.09471815168049505
8.783333333367132,8.238172088599125,0.09628670552028828
8.886666666701306,8.394181658271775,0.09786081389319404
8.990000000035481,8.550951626904732,0.09944049757291125
9.093333333369655,8.708472925129394,0.10102577380624522
9.196666666703829,8.866736759896028,0.10261665650719025
9.300000000038002,9.025734602375838,0.10421315644502173
9.403333333372176,9.185458176494926,0.10581528142635191
9.506666666706352,9.345899448063655,0.10742303647122207
9.610000000040525,9.507050614467186,0.10903642398333743
9.713333333374699,9.668904094884743,0.11065544391457195
9.816666666708873,9.831452521007563,0.11228009392373216
9.920000000043048,9.994688728227066,0.11391036952959745
10.023333333377222,10.158605747266868,0.11554626425811003
10.126666666711396,10.3231967962337,0.11718776978360526
10.23000000004557,10.488455273064085,0.11883487606393184
10.333333333379743,10.654374748344852,0.12048757146932249
10.436666666713919,10.820948958486964,0.1221458429049362
10.540000000048092,10.988171799233362,0.12380967592703146
10.643333333382266,11.15603731948252,0.1254790548527545
10.74666666671644,11.324539715410673,0.12715396286366193
10.850000000050615,11.493673324876273,0.12883438210307294
10.953333333384789,11.66343262209163,0.13052029376744168
11.056666666718963,11.833812212547082,0.13221167819195745
